TAAK_TAAKID,TAAK_OMSCHRIJVING,AUFNR,VARIANTID
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169235,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169240,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169243,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169245,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169248,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169249,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169251,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169252,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169257,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169258,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169260,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169261,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169262,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169266,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169269,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169276,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169287,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169290,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169291,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169292,89
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169293,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169294,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169295,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169297,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169298,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169299,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169301,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169302,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169304,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169308,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169310,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169312,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169314,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169315,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169317,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169319,90
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169320,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169323,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169327,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169328,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169329,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169334,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169336,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169340,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169341,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169343,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169345,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169347,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169350,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169351,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169354,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169357,31
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169366,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169368,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169375,31
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169376,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169377,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169378,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169379,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169380,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169382,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169383,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169384,88
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169385,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169389,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169395,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169396,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169400,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169403,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169404,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169405,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169406,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169407,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169408,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169416,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169417,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169418,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169423,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169426,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169434,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169435,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169437,89
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169439,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169440,89
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169442,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169444,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169445,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169446,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169451,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169453,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169455,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169461,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169463,31
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169468,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169470,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169474,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169476,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169483,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169484,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169486,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169487,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169488,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169491,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169493,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169494,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169495,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169496,31
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169499,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169500,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169503,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169507,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169509,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169514,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169515,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169516,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169517,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169518,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169520,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169524,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169526,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169528,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169529,87
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169531,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169533,31
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169536,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169539,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169542,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169547,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169553,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169554,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169557,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169558,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169559,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169563,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169565,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169570,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169572,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169574,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169575,87
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169576,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169577,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169579,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169580,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169582,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169583,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169585,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169587,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169588,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169590,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169594,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169600,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169605,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169608,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169612,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169614,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169615,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169616,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169617,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169618,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169622,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169623,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169625,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169626,89
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169628,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169630,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169631,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169636,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169638,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169640,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169642,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169644,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169645,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169646,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169652,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169657,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169658,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169661,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169662,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169663,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169664,31
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169665,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169670,31
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169672,31
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169674,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169675,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169676,89
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169680,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169682,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169683,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169685,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169687,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169690,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169691,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169695,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169697,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169698,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169702,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169705,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169706,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169707,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169710,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169711,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169714,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169717,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169719,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169726,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169728,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169731,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169736,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169737,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169740,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169743,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169744,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169746,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169749,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169751,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169752,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169755,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169756,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169758,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169759,89
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169762,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169765,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169767,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169768,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169769,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169772,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169773,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169775,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169776,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169777,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169779,31
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169782,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169784,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169788,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169791,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169792,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169793,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169796,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169798,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169799,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169803,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169806,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169807,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169810,96
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169811,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169816,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169818,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169821,31
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169822,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169823,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169827,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169828,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169829,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169832,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169835,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169838,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169840,31
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169842,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169846,31
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169849,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169850,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169851,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169853,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169854,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169861,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169862,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169864,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169865,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169866,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169870,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169874,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169877,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169881,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169882,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169883,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169884,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169885,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169887,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169888,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169891,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169894,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169895,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169896,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169901,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169902,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169903,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169906,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169907,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169908,31
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169909,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169910,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169911,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169912,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169913,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169914,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169915,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169916,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169917,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169921,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169922,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169924,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169925,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169926,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169929,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169931,89
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169933,86
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169938,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169939,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169941,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169942,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169944,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169948,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169950,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169951,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169954,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169957,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169958,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169959,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169960,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169963,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169964,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169965,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169967,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169970,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169971,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169972,86
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169975,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169982,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169985,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169986,96
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169989,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169991,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169993,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169995,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169997,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000169999,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000170001,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000170002,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000170003,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000170005,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000170006,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000170007,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000170010,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000170012,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000170013,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000170015,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000170016,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000170017,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000170021,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000170023,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000170024,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000170026,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000170029,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000170031,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000170037,31
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000170038,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000170040,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000170042,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000170045,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000170047,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000170048,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000170051,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000170055,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000170056,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000170058,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000170059,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000170060,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000170062,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000170064,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000170068,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000170072,86
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000170073,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000170074,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000170077,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000170079,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000170082,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000170084,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000170085,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000170087,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000170089,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000170090,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000170092,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000170094,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000170102,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000170103,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000170105,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000170106,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000170107,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000170108,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000170109,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000170114,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000170118,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000170119,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000170120,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000170121,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000170122,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000170123,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000170126,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000170129,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000170131,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000170132,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000170134,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000170135,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000170136,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000170141,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000170143,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000170144,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000170146,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000170148,19
